Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,transaction_id,transaction_timestamp,merchant_id,merchant_category,city,country,payment_channel,transaction_status,risk_score,is_fraud,ingestion_date,source_system,batch_id
782125254,Silver,445,1,142,2023-10-15,Week-45,Q1,2023,11386.91,1737.18,24528.72,86,0.124,Swipe,Entertainment,2315.65,0,TXN1001400,2023-09-02 17:18:00,8522,Entertainment,Chennai,India,POS,SUCCESS,0.55,0,2026-02-01,CARD_SYS,1717
727713421,Blue,200,1,118,2023-02-12,Week-30,Q4,2023,9125.19,218.83,34976.49,215,0.36,Online,Travel,6728.99,0,TXN1047715,2023-01-30 20:23:00,9548,Travel,Bangalore,India,POS,SUCCESS,0.47,0,2026-02-01,CARD_SYS,1255
703836695,Blue,0,1,134,2023-06-18,Week-43,Q1,2023,12723.35,3886.04,32354.79,51,0.23,Swipe,Entertainment,7104.3,0,TXN1046456,2023-03-27 18:29:00,6352,Entertainment,Hyderabad,India,POS,SUCCESS,0.12,0,2026-02-01,CARD_SYS,1600
732672748,Blue,445,0,61,2023-04-09,Week-46,Q1,2023,11410.51,2958.23,6753.0,253,0.106,Swipe,Entertainment,6026.42,0,TXN1003445,2023-09-15 21:10:00,6166,Entertainment,Bangalore,India,ONLINE,SUCCESS,0.15,0,2026-02-01,CARD_SYS,1203
719531571,Blue,0,0,53,2023-09-24,Week-51,Q1,2023,2414.16,4023.37,31789.52,158,0.366,Chip,Electronics,1108.5,0,TXN1034401,2023-12-29 21:54:00,9353,Electronics,Bangalore,India,POS,SUCCESS,0.04,1,2026-02-01,CARD_SYS,1355
717943155,Blue,995,1,79,2023-05-07,Week-21,Q1,2023,11184.0,1101.71,33325.33,79,0.875,Swipe,Grocery,3562.82,0,TXN1014261,2023-09-02 11:05:00,5647,Grocery,Mumbai,India,POS,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1369
710544674,Gold,445,1,97,2023-08-27,Week-12,Q3,2023,12245.22,3750.31,11455.45,231,0.742,Online,Entertainment,7025.43,0,TXN1019001,2023-03-24 08:33:00,5912,Entertainment,Chennai,India,POS,SUCCESS,0.26,0,2026-02-01,CARD_SYS,1130
763309925,Platinum,200,1,121,2023-02-12,Week-16,Q2,2023,13261.32,4192.49,11559.23,26,0.463,Online,Food,1549.49,1,TXN1042387,2023-08-05 05:09:00,5554,Food,Delhi,India,POS,SUCCESS,0.97,1,2026-02-01,CARD_SYS,1557
752158307,Silver,995,1,136,2023-08-06,Week-34,Q3,2023,10298.75,2180.27,38032.72,197,0.575,Swipe,Food,84.62,0,TXN1036476,2023-12-17 08:33:00,6015,Food,Bangalore,India,ONLINE,SUCCESS,0.1,0,2026-02-01,CARD_SYS,1038
725633700,Blue,0,1,82,2023-06-18,Week-26,Q4,2023,9762.71,3679.38,20128.32,40,0.145,Online,Food,3711.51,0,TXN1035391,2023-07-27 14:06:00,5958,Food,Mumbai,India,ONLINE,SUCCESS,0.48,0,2026-02-01,CARD_SYS,1571
720334211,Gold,0,1,149,2023-06-25,Week-3,Q2,2023,8715.81,2164.43,24831.82,124,0.282,Chip,Fuel,4172.42,0,TXN1010079,2023-05-30 17:51:00,8763,Fuel,Hyderabad,India,ONLINE,SUCCESS,0.81,0,2026-02-01,CARD_SYS,1892
776826001,Blue,995,1,79,2023-12-03,Week-41,Q4,2023,9642.32,48.15,14318.94,62,0.085,Swipe,Grocery,1089.87,0,TXN1017248,2023-03-11 12:15:00,7212,Grocery,Delhi,India,ONLINE,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1693
733613259,Gold,445,1,97,2023-01-08,Week-40,Q4,2023,5686.91,826.94,21833.81,69,0.341,Online,Grocery,4024.76,0,TXN1046174,2023-10-05 01:00:00,8879,Grocery,Chennai,India,ONLINE,SUCCESS,0.44,0,2026-02-01,CARD_SYS,1056
744491145,Blue,200,1,147,2023-10-08,Week-44,Q1,2023,8518.47,2547.02,43865.01,292,0.933,Chip,Travel,6715.37,0,TXN1015019,2023-05-24 23:56:00,7175,Travel,Chennai,India,POS,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1520
759846502,Blue,200,1,106,2023-11-26,Week-24,Q1,2023,13791.89,2744.22,22404.21,293,0.927,Chip,Travel,5133.45,0,TXN1045868,2023-06-07 03:09:00,6284,Travel,Chennai,India,POS,SUCCESS,0.28,0,2026-02-01,CARD_SYS,1199
777809459,Blue,0,1,67,2023-06-18,Week-52,Q1,2023,5107.41,3234.19,11068.37,297,0.845,Chip,Grocery,325.25,0,TXN1000261,2023-10-22 10:58:00,9849,Grocery,Bangalore,India,POS,SUCCESS,0.33,0,2026-02-01,CARD_SYS,1897
783022130,Silver,445,1,98,2023-10-08,Week-34,Q3,2023,13959.21,1749.3,19170.26,13,0.384,Online,Electronics,6905.14,0,TXN1004028,2023-06-21 16:11:00,5358,Electronics,Hyderabad,India,ATM,SUCCESS,0.94,0,2026-02-01,CARD_SYS,1569
750821658,Silver,445,0,97,2023-08-20,Week-50,Q3,2023,9992.07,4006.78,42612.29,176,0.126,Swipe,Entertainment,7253.87,0,TXN1026409,2023-07-15 00:56:00,8285,Entertainment,Delhi,India,ONLINE,SUCCESS,0.46,0,2026-02-01,CARD_SYS,1079
717196045,Silver,0,1,99,2023-02-12,Week-19,Q4,2023,9504.67,3113.44,31148.2,197,0.612,Online,Grocery,5770.74,0,TXN1005137,2023-10-10 16:41:00,9582,Grocery,Hyderabad,India,POS,SUCCESS,0.46,0,2026-02-01,CARD_SYS,1177
774333572,Gold,995,0,108,2023-07-09,Week-26,Q3,2023,9883.4,1453.41,6801.04,76,0.491,Online,Travel,2548.72,0,TXN1032656,2023-10-03 17:18:00,7283,Travel,Delhi,India,POS,SUCCESS,0.9,0,2026-02-01,CARD_SYS,1466
753973712,Blue,0,0,100,2023-07-09,Week-3,Q3,2023,3629.29,4437.28,30591.8,177,0.157,Chip,Travel,2825.82,0,TXN1017294,2023-07-08 21:28:00,5962,Travel,Chennai,India,POS,SUCCESS,0.83,0,2026-02-01,CARD_SYS,1737
767464624,Platinum,445,0,82,2023-08-20,Week-40,Q3,2023,13132.89,4526.88,19296.64,30,0.307,Swipe,Entertainment,5521.95,0,TXN1022572,2023-03-07 09:01:00,6962,Entertainment,Mumbai,India,POS,SUCCESS,0.91,0,2026-02-01,CARD_SYS,1941
701084258,Blue,0,0,118,2023-04-23,Week-7,Q4,2023,4458.78,2639.01,7583.96,259,0.935,Swipe,Grocery,2168.8,0,TXN1024778,2023-09-28 16:33:00,5581,Grocery,Bangalore,India,POS,SUCCESS,0.04,0,2026-02-01,CARD_SYS,1991
776734453,Gold,200,1,145,2023-06-04,Week-46,Q3,2023,7039.46,888.53,11190.71,284,0.134,Online,Travel,5707.64,0,TXN1019730,2023-09-12 02:28:00,8576,Travel,Bangalore,India,POS,SUCCESS,0.31,0,2026-02-01,CARD_SYS,1357
772871501,Blue,995,0,138,2023-10-01,Week-1,Q2,2023,3180.56,3800.67,48790.64,170,0.39,Online,Travel,1671.28,0,TXN1016890,2023-05-07 14:21:00,6037,Travel,Bangalore,India,ONLINE,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1466
713871389,Gold,995,1,138,2023-05-07,Week-14,Q1,2023,11741.87,3095.07,4336.7,264,0.03,Swipe,Entertainment,3541.13,0,TXN1027373,2023-09-27 23:36:00,9534,Entertainment,Delhi,India,POS,SUCCESS,0.82,0,2026-02-01,CARD_SYS,1248
782434203,Blue,0,1,138,2023-03-19,Week-13,Q2,2023,14106.73,3269.29,42742.29,283,0.504,Online,Travel,4960.71,0,TXN1003168,2023-01-04 08:06:00,7718,Travel,Chennai,India,ONLINE,SUCCESS,0.16,0,2026-02-01,CARD_SYS,1333
796668471,Blue,995,1,110,2023-08-06,Week-37,Q2,2023,3258.33,4942.1,37126.77,177,0.555,Online,Food,3694.0,0,TXN1049380,2023-03-02 17:17:00,5693,Food,Delhi,India,ONLINE,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1052
760704453,Gold,200,1,145,2023-05-21,Week-12,Q4,2023,9049.45,2225.34,9752.3,273,0.753,Swipe,Fuel,5364.6,0,TXN1038978,2023-11-06 06:50:00,8442,Fuel,Mumbai,India,ONLINE,SUCCESS,0.81,0,2026-02-01,CARD_SYS,1790
760303470,Blue,445,1,128,2023-08-20,Week-12,Q2,2023,12769.86,84.16,49740.57,296,0.181,Chip,Entertainment,3756.83,0,TXN1003798,2023-03-04 10:15:00,5478,Entertainment,Bangalore,India,POS,SUCCESS,0.11,0,2026-02-01,CARD_SYS,1058
716646897,Silver,445,1,50,2023-04-30,Week-12,Q4,2023,8241.49,1544.22,14937.5,288,0.318,Online,Fuel,7938.16,0,TXN1043120,2023-11-23 03:30:00,9759,Fuel,Hyderabad,India,POS,SUCCESS,0.93,0,2026-02-01,CARD_SYS,1081
764991256,Blue,445,1,70,2023-01-22,Week-20,Q2,2023,2469.39,3923.34,45154.59,42,0.812,Online,Grocery,7352.55,0,TXN1001231,2023-03-10 11:26:00,5862,Grocery,Mumbai,India,ONLINE,FAILED,0.79,0,2026-02-01,CARD_SYS,1233
728566457,Blue,995,1,121,2023-01-01,Week-16,Q1,2023,14183.76,118.55,7052.67,143,0.429,Chip,Travel,5097.92,0,TXN1019224,2023-08-28 17:44:00,8537,Travel,Mumbai,India,POS,SUCCESS,0.59,0,2026-02-01,CARD_SYS,1925
798942670,Gold,200,1,93,2023-10-08,Week-34,Q4,2023,7685.65,551.61,2633.56,144,0.475,Online,Food,302.65,0,TXN1019676,2023-09-24 17:16:00,7929,Food,Chennai,India,ONLINE,SUCCESS,0.35,0,2026-02-01,CARD_SYS,1532
701380188,Silver,445,1,148,2023-05-28,Week-20,Q1,2023,3989.69,1798.02,19501.39,152,0.936,Swipe,Grocery,204.09,0,TXN1008648,2023-05-26 11:47:00,7281,Grocery,Hyderabad,India,POS,SUCCESS,0.3,0,2026-02-01,CARD_SYS,1137
731789623,Blue,0,0,92,2023-07-23,Week-2,Q4,2023,11720.51,3154.43,27208.1,97,0.843,Chip,Food,7269.95,0,TXN1010263,2023-05-21 08:15:00,7777,Food,Delhi,India,POS,FAILED,0.31,0,2026-02-01,CARD_SYS,1077
782325136,Blue,0,1,143,2023-02-05,Week-11,Q1,2023,11024.22,1029.51,13943.3,70,0.215,Online,Electronics,7865.69,0,TXN1013247,2023-06-12 22:13:00,7787,Electronics,Mumbai,India,POS,SUCCESS,0.05,0,2026-02-01,CARD_SYS,1337
736709632,Blue,995,1,135,2023-03-12,Week-9,Q2,2023,12577.75,2356.45,33895.14,130,0.78,Swipe,Travel,3497.71,0,TXN1008388,2023-08-22 14:57:00,7448,Travel,Delhi,India,POS,FAILED,0.4,0,2026-02-01,CARD_SYS,1567
738055893,Blue,445,1,93,2023-07-09,Week-48,Q2,2023,4911.77,4632.49,17665.06,131,0.77,Online,Fuel,662.28,0,TXN1019021,2023-12-30 22:43:00,8114,Fuel,Hyderabad,India,POS,SUCCESS,0.06,0,2026-02-01,CARD_SYS,1846
720154352,Silver,445,1,80,2023-07-02,Week-21,Q2,2023,13854.34,258.06,13023.92,107,0.286,Swipe,Entertainment,824.33,0,TXN1008748,2023-12-27 01:16:00,5520,Entertainment,Chennai,India,POS,SUCCESS,0.05,0,2026-02-01,CARD_SYS,1568
704777520,Silver,200,1,74,2023-12-24,Week-16,Q2,2023,14583.32,3828.34,15653.22,180,0.159,Swipe,Travel,2610.56,0,TXN1043920,2023-05-31 20:10:00,6495,Travel,Mumbai,India,POS,SUCCESS,0.6,0,2026-02-01,CARD_SYS,1092
742422506,Blue,995,1,82,2023-09-03,Week-27,Q4,2023,3110.04,2868.99,39992.0,164,0.822,Online,Food,5116.84,0,TXN1037024,2023-06-07 07:37:00,6301,Food,Mumbai,India,POS,SUCCESS,0.62,0,2026-02-01,CARD_SYS,1862
703881857,Blue,445,1,102,2023-06-18,Week-11,Q3,2023,11703.07,1161.08,47204.27,251,0.974,Chip,Entertainment,4663.99,0,TXN1003935,2023-09-22 17:41:00,7969,Entertainment,Mumbai,India,ONLINE,SUCCESS,0.89,0,2026-02-01,CARD_SYS,1030
721734323,Blue,200,0,72,2023-04-16,Week-16,Q3,2023,14932.09,1620.25,3524.41,236,0.739,Swipe,Fuel,6389.05,0,TXN1010347,2023-09-08 16:40:00,7170,Fuel,Chennai,India,POS,SUCCESS,0.41,0,2026-02-01,CARD_SYS,1750
781540863,Silver,0,1,75,2023-02-12,Week-29,Q3,2023,9484.2,1283.07,11639.69,43,0.967,Online,Food,761.58,0,TXN1005394,2023-07-28 16:53:00,7282,Food,Hyderabad,India,POS,SUCCESS,0.48,0,2026-02-01,CARD_SYS,1981
790284985,Blue,445,1,76,2023-11-19,Week-8,Q1,2023,13175.34,704.34,32358.35,57,0.601,Chip,Fuel,6655.79,0,TXN1006502,2023-12-08 05:53:00,7411,Fuel,Chennai,India,ONLINE,SUCCESS,0.37,0,2026-02-01,CARD_SYS,1205
791209574,Blue,995,0,148,2023-10-22,Week-49,Q4,2023,8008.3,3811.51,39722.55,125,0.279,Swipe,Grocery,6080.52,0,TXN1002888,2023-06-18 13:51:00,5955,Grocery,Mumbai,India,POS,SUCCESS,0.94,0,2026-02-01,CARD_SYS,1322
777915883,Gold,995,0,121,2023-01-15,Week-27,Q2,2023,6661.87,4814.56,9182.1,81,0.658,Online,Food,2774.56,0,TXN1044734,2023-11-09 14:04:00,7830,Food,Hyderabad,India,ONLINE,FAILED,0.66,0,2026-02-01,CARD_SYS,1099
725653875,Blue,445,1,69,2023-02-12,Week-32,Q3,2023,12119.06,342.89,19596.27,275,0.361,Swipe,Fuel,3315.04,0,TXN1005205,2023-10-16 16:36:00,9432,Fuel,Delhi,India,POS,SUCCESS,0.55,0,2026-02-01,CARD_SYS,1821
753393129,Blue,995,1,98,2023-08-20,Week-43,Q2,2023,8106.46,4526.86,36851.4,239,0.434,Swipe,Fuel,5798.04,1,TXN1007605,2023-01-29 19:04:00,8944,Fuel,Delhi,India,POS,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1584
759220571,Silver,0,1,74,2023-04-16,Week-24,Q4,2023,6857.92,2750.35,3394.98,247,0.062,Online,Food,3142.45,0,TXN1001185,2023-11-03 00:11:00,7712,Food,Mumbai,India,ONLINE,SUCCESS,0.22,0,2026-02-01,CARD_SYS,1358
749428045,Blue,200,1,75,2023-02-12,Week-19,Q1,2023,5657.89,2486.7,30419.97,36,0.881,Chip,Travel,5633.31,0,TXN1022346,2023-09-27 18:44:00,6066,Travel,Hyderabad,India,POS,SUCCESS,0.61,0,2026-02-01,CARD_SYS,1071
767667609,Silver,200,1,78,2023-06-04,Week-15,Q3,2023,10670.78,1112.83,47829.81,203,0.144,Swipe,Food,7967.28,0,TXN1010134,2023-10-05 07:54:00,8946,Food,Chennai,India,POS,REVERSED,0.22,0,2026-02-01,CARD_SYS,1140
754774738,Silver,200,1,82,2023-01-08,Week-46,Q3,2023,2157.35,252.56,38174.44,265,0.948,Chip,Electronics,6109.58,0,TXN1045569,2023-08-12 11:03:00,6572,Electronics,Delhi,India,ONLINE,SUCCESS,0.82,0,2026-02-01,CARD_SYS,1260
745633578,Blue,0,1,92,2023-11-26,Week-30,Q2,2023,13199.92,34.49,6185.23,127,0.908,Swipe,Entertainment,3335.92,0,TXN1036039,2023-09-03 22:10:00,9459,Entertainment,Mumbai,India,ONLINE,SUCCESS,0.9,0,2026-02-01,CARD_SYS,1168
735790315,Blue,200,1,108,2023-07-02,Week-23,Q3,2023,6896.34,4909.47,1374.3,26,0.18,Online,Travel,234.63,0,TXN1004060,2023-01-17 23:51:00,8136,Travel,Mumbai,India,POS,SUCCESS,0.99,0,2026-02-01,CARD_SYS,1248
725126308,Gold,0,1,117,2023-05-14,Week-8,Q2,2023,4888.48,3834.41,17711.07,156,0.574,Swipe,Fuel,87.67,0,TXN1011045,2023-08-18 22:13:00,7123,Fuel,Mumbai,India,ONLINE,SUCCESS,0.41,0,2026-02-01,CARD_SYS,1749
752182965,Blue,445,1,125,2023-03-12,Week-28,Q2,2023,9682.62,4488.52,25057.15,40,0.23,Chip,Entertainment,1671.53,0,TXN1001974,2023-01-28 04:12:00,7779,Entertainment,Chennai,India,POS,SUCCESS,0.8,0,2026-02-01,CARD_SYS,1885
747290490,Blue,200,1,141,2023-03-26,Week-8,Q3,2023,9763.36,1474.03,16135.23,62,0.075,Swipe,Food,1535.48,0,TXN1018183,2023-04-06 23:57:00,7187,Food,Chennai,India,ONLINE,SUCCESS,0.67,0,2026-02-01,CARD_SYS,1792
765431227,Blue,200,1,77,2023-05-14,Week-14,Q1,2023,13404.97,2729.97,16943.01,1,0.764,Online,Food,1662.95,0,TXN1006564,2023-06-01 06:17:00,6366,Food,Bangalore,India,POS,SUCCESS,0.85,0,2026-02-01,CARD_SYS,1585
716751814,Blue,0,1,141,2023-06-04,Week-47,Q3,2023,2325.21,1495.58,29691.54,28,0.214,Swipe,Fuel,176.77,0,TXN1031680,2023-04-12 18:57:00,5574,Fuel,Delhi,India,ONLINE,SUCCESS,0.78,0,2026-02-01,CARD_SYS,1026
704976494,Silver,445,1,127,2023-07-30,Week-50,Q2,2023,4668.91,3171.67,4410.67,167,0.656,Online,Food,4140.78,0,TXN1022810,2023-01-21 05:16:00,6674,Food,Chennai,India,ONLINE,SUCCESS,0.5,1,2026-02-01,CARD_SYS,1399
711980956,Silver,445,1,64,2023-07-30,Week-48,Q3,2023,6281.04,4958.07,33060.39,292,0.064,Online,Grocery,7743.14,0,TXN1032791,2023-08-10 07:33:00,9483,Grocery,Hyderabad,India,ONLINE,FAILED,0.02,0,2026-02-01,CARD_SYS,1407
740775987,Blue,995,1,147,2023-01-29,Week-4,Q2,2023,13121.93,2915.1,12488.79,285,0.779,Online,Fuel,2934.76,0,TXN1035626,2023-06-09 19:14:00,8242,Fuel,Delhi,India,ATM,SUCCESS,0.83,0,2026-02-01,CARD_SYS,1667
771382879,Gold,200,1,110,2023-10-29,Week-31,Q3,2023,6285.32,1490.72,9816.91,237,0.735,Swipe,Food,2745.16,0,TXN1018451,2023-01-18 14:41:00,5120,Food,Delhi,India,ONLINE,SUCCESS,0.01,0,2026-02-01,CARD_SYS,1918
717582957,Silver,0,1,134,2023-07-23,Week-13,Q4,2023,9694.29,4802.22,46192.81,215,0.966,Chip,Entertainment,859.02,0,TXN1042885,2023-12-22 09:59:00,5650,Entertainment,Bangalore,India,POS,SUCCESS,0.35,0,2026-02-01,CARD_SYS,1720
799082673,Platinum,0,1,136,2023-09-10,Week-21,Q2,2023,12117.82,132.6,32232.86,168,0.408,Swipe,Entertainment,6166.07,0,TXN1022400,2023-01-27 21:16:00,9354,Entertainment,Mumbai,India,POS,SUCCESS,0.75,0,2026-02-01,CARD_SYS,1503
727395258,Silver,445,1,109,2023-03-26,Week-3,Q3,2023,10131.09,3313.58,39688.1,156,0.75,Chip,Travel,5569.94,0,TXN1043811,2023-01-08 21:15:00,7449,Travel,Bangalore,India,ONLINE,SUCCESS,0.58,0,2026-02-01,CARD_SYS,1145
779150904,Blue,995,1,68,2023-10-22,Week-23,Q2,2023,6467.48,4216.33,16826.35,178,0.609,Chip,Fuel,5743.93,0,TXN1016647,2023-05-16 13:09:00,8958,Fuel,Bangalore,India,ONLINE,SUCCESS,0.45,0,2026-02-01,CARD_SYS,1446
722965124,Silver,200,1,110,2023-06-04,Week-10,Q4,2023,8568.73,162.55,25291.92,19,0.18,Swipe,Food,4644.41,0,TXN1026051,2023-06-20 22:18:00,7278,Food,Chennai,India,ONLINE,SUCCESS,0.77,0,2026-02-01,CARD_SYS,1572
736319763,Gold,200,1,80,2023-01-01,Week-48,Q3,2023,9723.97,2271.21,12324.25,15,0.536,Chip,Entertainment,6660.07,0,TXN1003039,2023-09-20 10:35:00,7477,Entertainment,Hyderabad,India,ONLINE,SUCCESS,0.56,0,2026-02-01,CARD_SYS,1372
749273454,Gold,200,1,72,2023-09-17,Week-43,Q2,2023,5527.2,4039.8,31071.39,284,0.2,Swipe,Entertainment,6721.39,0,TXN1036910,2023-05-14 13:55:00,6296,Entertainment,Bangalore,India,POS,SUCCESS,0.95,0,2026-02-01,CARD_SYS,1328
749170392,Blue,200,1,100,2023-09-10,Week-23,Q4,2023,11066.76,1682.74,26085.05,166,0.789,Swipe,Entertainment,6567.65,0,TXN1036109,2023-02-23 07:43:00,8707,Entertainment,Chennai,India,ONLINE,SUCCESS,0.32,0,2026-02-01,CARD_SYS,1184
711733949,Blue,445,1,57,2023-02-05,Week-44,Q2,2023,8101.69,1206.36,45237.76,62,0.414,Online,Electronics,3908.01,0,TXN1029185,2023-07-16 10:04:00,5853,Electronics,Delhi,India,ONLINE,SUCCESS,0.53,0,2026-02-01,CARD_SYS,1527
746210871,Blue,445,1,99,2023-09-03,Week-37,Q1,2023,9658.13,3911.54,39940.01,211,0.5,Online,Fuel,7876.12,0,TXN1012287,2023-10-29 20:04:00,5492,Fuel,Delhi,India,ONLINE,SUCCESS,0.09,0,2026-02-01,CARD_SYS,1002
775092305,Blue,200,1,77,2023-06-25,Week-4,Q4,2023,6904.02,3720.83,15651.03,122,0.597,Online,Grocery,4112.06,0,TXN1000313,2023-04-26 18:34:00,9115,Grocery,Chennai,India,POS,SUCCESS,0.99,0,2026-02-01,CARD_SYS,1029
767830632,Silver,200,1,147,2023-03-05,Week-21,Q3,2023,2761.86,2563.51,33686.91,28,0.313,Online,Grocery,6227.55,0,TXN1029935,2023-11-26 14:30:00,9565,Grocery,Mumbai,India,POS,SUCCESS,0.43,0,2026-02-01,CARD_SYS,1509
760528967,Gold,200,1,106,2023-06-11,Week-28,Q1,2023,12994.47,1117.19,10537.25,156,0.028,Online,Grocery,2940.28,0,TXN1015056,2023-01-04 18:01:00,6365,Grocery,Chennai,India,ATM,SUCCESS,0.16,0,2026-02-01,CARD_SYS,1248
755942963,Gold,0,1,96,2023-06-04,Week-48,Q1,2023,12992.27,3646.52,17283.63,152,0.98,Chip,Electronics,1479.96,0,TXN1044554,2023-01-27 13:35:00,5445,Electronics,Hyderabad,India,POS,SUCCESS,0.15,0,2026-02-01,CARD_SYS,1548
780428191,Gold,200,0,91,2023-08-27,Week-9,Q4,2023,2080.71,713.24,40477.73,6,0.288,Swipe,Food,7782.36,1,TXN1032850,2023-09-07 06:04:00,5697,Food,Delhi,India,ONLINE,SUCCESS,0.55,0,2026-02-01,CARD_SYS,1208
732916977,Blue,995,0,78,2023-01-15,Week-13,Q3,2023,10328.78,761.22,9318.8,172,0.081,Chip,Electronics,3048.79,0,TXN1030833,2023-07-26 15:32:00,7347,Electronics,Bangalore,India,POS,SUCCESS,0.79,0,2026-02-01,CARD_SYS,1315
771266652,Blue,0,1,142,2023-03-19,Week-51,Q1,2023,13083.9,3345.95,3612.57,257,0.194,Online,Entertainment,6512.03,0,TXN1048393,2023-08-07 15:34:00,6367,Entertainment,Mumbai,India,POS,SUCCESS,0.49,0,2026-02-01,CARD_SYS,1914
747159704,Blue,200,1,118,2023-11-19,Week-42,Q4,2023,8772.62,2441.25,6074.53,202,0.286,Online,Travel,1143.62,0,TXN1045266,2023-04-29 03:08:00,9671,Travel,Delhi,India,ONLINE,SUCCESS,0.62,0,2026-02-01,CARD_SYS,1786
700575985,Blue,445,1,99,2023-10-29,Week-16,Q4,2023,14307.61,1870.94,47828.21,173,0.44,Online,Fuel,6009.95,0,TXN1034539,2023-10-03 04:19:00,8445,Fuel,Delhi,India,ONLINE,SUCCESS,0.06,0,2026-02-01,CARD_SYS,1250
700636984,Blue,995,1,104,2023-10-01,Week-40,Q3,2023,2832.81,2052.52,23224.83,20,0.024,Swipe,Entertainment,7940.17,0,TXN1023389,2023-04-26 05:41:00,5466,Entertainment,Chennai,India,POS,SUCCESS,0.44,0,2026-02-01,CARD_SYS,1005
748579203,Blue,200,1,68,2023-05-07,Week-44,Q2,2023,7511.59,4743.41,7191.3,277,0.59,Online,Grocery,3303.06,0,TXN1029215,2023-12-24 15:33:00,9113,Grocery,Bangalore,India,POS,SUCCESS,0.84,0,2026-02-01,CARD_SYS,1367
701539594,Blue,995,1,107,2023-12-24,Week-6,Q3,2023,6509.01,1621.01,1281.91,178,0.409,Online,Travel,444.54,0,TXN1040398,2023-05-24 21:39:00,5740,Travel,Bangalore,India,POS,SUCCESS,0.69,0,2026-02-01,CARD_SYS,1293
780168814,Silver,200,1,53,2023-07-09,Week-18,Q2,2023,14821.44,1350.32,42002.11,280,0.396,Chip,Grocery,4461.98,0,TXN1026662,2023-12-14 14:06:00,6906,Grocery,Mumbai,India,POS,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1949
759911209,Blue,995,0,110,2023-07-16,Week-26,Q3,2023,4707.48,2776.81,36670.84,253,0.594,Swipe,Travel,5546.23,0,TXN1034236,2023-10-05 06:01:00,5349,Travel,Bangalore,India,ONLINE,SUCCESS,0.08,0,2026-02-01,CARD_SYS,1789
762028378,Gold,995,1,130,2023-07-09,Week-26,Q2,2023,11414.92,324.39,32851.48,236,0.2,Swipe,Food,7913.01,0,TXN1035363,2023-08-03 04:43:00,5966,Food,Delhi,India,ONLINE,SUCCESS,1.0,0,2026-02-01,CARD_SYS,1804
772761884,Blue,200,1,82,2023-10-08,Week-48,Q2,2023,9506.47,4794.68,42830.03,291,0.649,Chip,Grocery,7818.18,0,TXN1012695,2023-10-28 04:33:00,5814,Grocery,Mumbai,India,POS,SUCCESS,0.5,0,2026-02-01,CARD_SYS,1891
714370051,Blue,445,1,77,2023-01-08,Week-50,Q3,2023,9383.3,2850.66,27820.81,258,0.816,Online,Travel,4801.43,0,TXN1012475,2023-10-19 00:01:00,7221,Travel,Bangalore,India,ONLINE,SUCCESS,0.46,0,2026-02-01,CARD_SYS,1976
783379811,Silver,445,0,78,2023-03-05,Week-40,Q3,2023,3217.82,2144.78,9138.22,79,0.265,Online,Food,886.73,0,TXN1005756,2023-06-02 10:25:00,9299,Food,Delhi,India,POS,SUCCESS,0.73,0,2026-02-01,CARD_SYS,1795
781066864,Blue,0,1,99,2023-05-07,Week-6,Q2,2023,9246.27,3554.94,7782.1,258,0.99,Swipe,Entertainment,6798.15,0,TXN1024957,2023-11-14 06:53:00,9093,Entertainment,Mumbai,India,ONLINE,SUCCESS,0.42,0,2026-02-01,CARD_SYS,1957
719591300,Blue,200,1,85,2023-09-03,Week-40,Q3,2023,10261.12,2515.0,40957.12,57,0.212,Swipe,Fuel,69.5,0,TXN1029712,2023-10-20 09:08:00,9117,Fuel,Bangalore,India,POS,SUCCESS,0.02,0,2026-02-01,CARD_SYS,1043
769335081,Blue,0,0,129,2023-03-05,Week-32,Q1,2023,9411.8,2467.27,46727.89,188,0.746,Swipe,Electronics,1642.03,0,TXN1010009,2023-08-24 16:43:00,7498,Electronics,Chennai,India,POS,SUCCESS,0.85,0,2026-02-01,CARD_SYS,1219
799118313,Blue,0,1,57,2023-01-08,Week-35,Q4,2023,6282.39,4091.66,24688.99,11,0.665,Online,Fuel,5773.02,0,TXN1020468,2023-05-31 13:22:00,7921,Fuel,Hyderabad,India,ONLINE,SUCCESS,0.01,0,2026-02-01,CARD_SYS,1546
744481116,Silver,995,0,84,2023-07-09,Week-7,Q3,2023,4456.21,3043.82,22168.25,261,0.761,Online,Grocery,1060.4,0,TXN1009303,2023-05-13 09:10:00,5636,Grocery,Mumbai,India,ONLINE,SUCCESS,0.45,0,2026-02-01,CARD_SYS,1076
